id	logFC	AveExpr	t	P.Value	adj.P.Val	B
C1ORF61	1.60595753686244	7.92583413934081	8.31449690118613	7.98811914933802e-15	3.44561213096841e-12	23.1438306084134
ZNF770	0.885981850887756	8.87033941358744	8.29454998450781	9.09082484336201e-15	3.82071051301402e-12	23.0185432103431
ZMYM5	1.16546727410015	5.92471018381166	8.248090024613	1.22782896353259e-14	5.03133613531567e-12	22.7273468911386
PFKFB3	0.902203242473638	11.0611496846771	8.24141068730994	1.28195594242419e-14	5.08438924626371e-12	22.6855546990582
VPS13C	0.795134135169002	8.98696903473543	8.23750137074119	1.31472494243399e-14	5.08438924626371e-12	22.6611027584058
MLLT11	-0.921252754409769	11.8603573846637	-8.23526597115274	1.33383404056702e-14	5.08438924626371e-12	22.6471236032917
SKI	1.09568872181374	8.04526561075785	8.22780691281726	1.39960899416674e-14	5.21386159622434e-12	22.6004928160906
PSMB7	-0.853751359054185	9.53079340845292	-8.21742986273703	1.49648830423729e-14	5.45087550994521e-12	22.5356577302361
NDUFAF3	-0.641689399729389	8.93365124581166	-8.2020893774196	1.65199146094298e-14	5.88647652963401e-12	22.4398920358168
UBR5	0.601472495276088	9.41288978030942	8.19077910687208	1.77678901823329e-14	6.19645719103445e-12	22.3693474100145
IL6ST	1.2160223933801	8.34628813170404	8.17533709757398	1.96237106650641e-14	6.70108836481385e-12	22.2731171028088
USP34	1.01729017807176	9.97356134204484	8.16282685394266	2.1266879050426e-14	7.11398805133741e-12	22.195228794525
NFKBIA	0.901957923694079	9.41418665284305	8.15841145091317	2.18787632711221e-14	7.17229617553923e-12	22.1677540951205
CSNK2B	-0.764046231183679	9.59704223107623	-8.11628738759287	2.86663908154124e-14	9.21315317363579e-12	21.9060451216705
TP53INP1	1.15397003350072	7.53056428211211	8.10312927048018	3.11862797146216e-14	9.83027520773773e-12	21.8244477125881
NMRAL1	-1.00311326113337	8.32944374934529	-8.09781822803269	3.2264416261863e-14	9.85308131777841e-12	21.7915328766923
TRIM8	0.671157686098857	10.2379365281076	8.09686934327851	3.24608865328555e-14	9.85308131777841e-12	21.785653470396
C9ORF64	1.02919494290549	9.32190274086996	8.07712659621459	3.68281830272347e-14	1.09754681454437e-11	21.6634107364897
IMPDH2	-0.894684690818739	8.66857070222422	-8.07276300765195	3.78692880090213e-14	1.10842053527833e-11	21.6364144784334
LUC7L3	0.673558697508794	11.1953790316771	8.04182654872291	4.6133989212459e-14	1.32663546873932e-11	21.4452501177408
DDX59	1.02939946648717	9.04948489932287	8.03161046211772	4.92372948157514e-14	1.36110539517926e-11	21.3822113272748
GPI	-1.00304940264457	9.42017734310314	-8.03076317001084	4.95037633180158e-14	1.36110539517926e-11	21.3769850671633
MT1M	1.11011459368101	7.6906827280583	8.02975123598401	4.98238812218628e-14	1.36110539517926e-11	21.3707436641531
MED13L	1.01840232630657	8.14743683214798	8.01649714997364	5.42107309313547e-14	1.45666900114071e-11	21.2890354060637
CHRM1	-1.28627565440848	7.48078935233632	-7.99745908333644	6.11883823903175e-14	1.57055549331473e-11	21.1718014589076
HDAC7	1.04503762705305	6.60657881613005	7.99711170801155	6.13236236789351e-14	1.57055549331473e-11	21.1696638067011
LRP4	1.12130354230108	8.46416285911659	7.9897722071197	6.42512129725182e-14	1.62021789512699e-11	21.1245106243156
TMEM106A	1.4506014214646	5.04159973243946	7.9833466237351	6.69275098537891e-14	1.65333426764978e-11	21.0849989026882
RSRC2	0.656167192258831	9.34993549369507	7.98181431415159	6.75818412131873e-14	1.65333426764978e-11	21.0755791560158
ATP6V1B2	-1.03195684908289	9.91224279416592	-7.97409329499846	7.09764268066797e-14	1.71084501733572e-11	21.0281301840006
VTI1A	1.00001794717078	7.62575935590583	7.97033520156201	7.26891929458218e-14	1.72106627791585e-11	21.0050443696726
HSD17B7	0.727967084849862	8.21069389398206	7.96858557305544	7.3500481638771e-14	1.72106627791585e-11	20.9942985483161
LOC202181	1.55967457580035	8.66314074146188	7.96424698401463	7.5551103392071e-14	1.74416638830906e-11	20.9676576104508
CREBBP	0.888338382844378	8.92058669049776	7.93008586508435	9.38025242276413e-14	2.13544052029898e-11	20.7581767855227
KTN1	1.18268630129318	9.86094207297309	7.92516376723978	9.67690933011688e-14	2.1727975456157e-11	20.7280354804578
PSD2	0.836007574749551	9.00101726403139	7.90703378355353	1.08518707562398e-13	2.39523330326616e-11	20.6171043870346
ANKDD1A	1.00196120823964	7.68893525676233	7.90358900377567	1.1090566785039e-13	2.39523330326616e-11	20.5960431759372
RBL2	0.731352326585878	9.43518047707623	7.90336942965981	1.11059563814427e-13	2.39523330326616e-11	20.5947008864762
SF3B5	-0.71965359848412	8.50139906836323	-7.86431779328673	1.42074772365845e-13	3.02434752447867e-11	20.3563082577514
CDC37	-1.29434738344461	6.98410887486547	-7.83299658903367	1.73019435141701e-13	3.63125391910533e-11	20.1655915392378
PARP11	0.998563500031445	7.24908786607623	7.83117057624741	1.75016203776049e-13	3.63125391910533e-11	20.154486224357
MARVELD2	0.827563229877921	6.84719768045291	7.82446105116674	1.82550794711983e-13	3.70427174333371e-11	20.1136934136392
NDUFV1	-0.761597029988229	9.58795763581166	-7.8240215873258	1.83055342084089e-13	3.70427174333371e-11	20.1110222429196
ZFP36L1	1.29028588131075	9.61646079164126	7.81755276774837	1.90643691227425e-13	3.79648364621205e-11	20.0717130731935
BCL6	0.992782405982263	10.2873757879013	7.81622059827361	1.92244611454823e-13	3.79648364621205e-11	20.0636201695458
ZFR	0.850577888994843	7.89557748443498	7.76639574757652	2.62687898636358e-13	5.06554981946888e-11	19.7615039728313
NUDT2	-1.20675018696258	6.46541537358744	-7.75441087996652	2.83127576051309e-13	5.37780532463721e-11	19.6889989830415
ENGASE	0.644809518204484	8.4488358680583	7.75310773262303	2.85442659534767e-13	5.37780532463721e-11	19.6811192155511
GTF2I	0.809591418850825	10.7128738519193	7.73899508150999	3.11744687972599e-13	5.8065990688169e-11	19.5958330245346
ACOT7	-0.920074049867113	9.59125412689686	-7.72859665277147	3.3264396785867e-13	6.05271000633645e-11	19.5330503649372
BDP1	1.06045914108273	7.71297254570852	7.72796193416324	3.33963579518389e-13	6.05271000633645e-11	19.5292197051151
PLSCR4	1.05178051108901	8.16133172944395	7.72697010846334	3.36036001816007e-13	6.05271000633645e-11	19.523234194532
NEK1	0.961693490891145	6.5336721475426	7.7201728744744	3.50584957199111e-13	6.24612829722895e-11	19.4822259648612
TMEM170A	0.753014904554259	9.14801742913453	7.69270112329705	4.16003238041851e-13	7.3319452416602e-11	19.3167006545417
ARPC1A	-1.43009015475618	7.6564958694574	-7.68992508651673	4.2324989813242e-13	7.3803075322218e-11	19.2999933458433
ELK1	0.762547234957424	8.42767350373094	7.6850174290088	4.36367501923736e-13	7.52894707792837e-11	19.2704656920042
DHRS7B	-1.41923467611918	6.30310447847534	-7.67690353621826	4.58941707359505e-13	7.83595158888505e-11	19.221671389062
PPP6R2	1.01891258739977	7.80605097534529	7.67491206289809	4.64656410513831e-13	7.85173528322908e-11	19.2096999219677
SORBS1	0.879727726845347	8.12727535177578	7.66287875898043	5.00713877254768e-13	8.33680395266446e-11	19.1374020379614
MACF1	1.08094607848766	6.84610988667713	7.66197383778645	5.03534617359393e-13	8.33680395266446e-11	19.1319678214134
NFAT5	1.03823781934655	8.46032658316592	7.64863978026425	5.46965184596617e-13	8.96530634072314e-11	19.051937994632
INA	-1.10135203651604	10.1049592066502	-7.64535016585096	5.58236911850271e-13	9.05946655657207e-11	19.0322065991575
CDK2AP1	0.834037130376549	11.5212916800448	7.63918872623695	5.79969821656474e-13	9.31988759487378e-11	18.9952631582686
LAMP2	0.923080305752137	9.46827329250224	7.62500034774417	6.33245842618777e-13	1.00772161226839e-10	18.9102575244796
BMI1	0.845470024484113	9.58827057034529	7.62017068377801	6.52461751966653e-13	1.0283173631236e-10	18.8813431938497
ZNF721	1.03449408043267	10.2098345841525	7.61256514337917	6.83896228182212e-13	1.0616333306456e-10	18.8358320857529
ITPR2	1.0723787376128	7.60431477750673	7.61193792162166	6.86554408202268e-13	1.0616333306456e-10	18.8320800240562
SDHB	-1.02936782058442	7.52497650007623	-7.60324090936162	7.24481815705609e-13	1.10981134964772e-10	18.7800730156793
DDR1	0.847921779848898	9.44036646063229	7.58809017827579	7.95559785237691e-13	1.20740929998435e-10	18.6895575582544
CBR4	0.864855129855667	7.03135654733184	7.57865052655296	8.43283401556627e-13	1.26809708577199e-10	18.6332160265811
SNCA	-1.18813279826916	10.1680550483677	-7.55913886931912	9.51071112082886e-13	1.40687764302353e-10	18.5168906311165
CNOT10	-1.05689509245509	5.79344413756502	-7.55885447031612	9.52738810173951e-13	1.40687764302353e-10	18.5151964070236
KANK1	0.885736288647475	8.42616943628251	7.55235713721157	9.91635410402298e-13	1.45124071534858e-10	18.4765007700018
CHSY1	0.705067152938721	9.08358524800897	7.54618355300911	1.03004539414832e-12	1.49411274827302e-10	18.4397516115172
HVCN1	1.0670416958018	6.73769117524215	7.51589779773723	1.24082261278622e-12	1.78406346019114e-10	18.2597310563222
DHCR24	-1.03924476630366	8.18706374579372	-7.50577499420301	1.32036119363415e-12	1.85712464111339e-10	18.1996569777906
JARID2	0.593820729080313	9.70908720378475	7.5039285495719	1.33540293564797e-12	1.85712464111339e-10	18.1887044279038
SAMHD1	1.26906852940848	4.96439283418834	7.50373888896763	1.3369575233444e-12	1.85712464111339e-10	18.1875795101563
WDR54	-0.611883441105151	8.76557765956951	-7.47859824108517	1.55966293874025e-12	2.14827186797407e-10	18.0386160424531
POP4	-0.699867528274147	7.98235118430045	-7.46188564854428	1.72758916328899e-12	2.34022892812395e-10	17.9397569584318
SLC5A3	1.27857716560974	6.46419130135426	7.46054037223787	1.74185790513771e-12	2.34022892812395e-10	17.931805115826
ESF1	0.924417169847935	8.57574278351569	7.45333488375589	1.82028699284183e-12	2.41637167991096e-10	17.8892286582467
CPEB2	0.664477920809222	9.01109808760538	7.45194211178297	1.83584401711974e-12	2.41637167991096e-10	17.8810017823714
YWHAH	-1.16172557148637	8.65016201211211	-7.45052249439351	1.85183597885712e-12	2.41637167991096e-10	17.8726172905234
SEPP1	1.0775788950158	9.52451289583408	7.44986097590303	1.85933487163459e-12	2.41637167991096e-10	17.8687105839763
SEC11A	0.614521138832929	10.3678165692422	7.44872850262465	1.87224210450059e-12	2.41637167991096e-10	17.8620230626908
PTBP1	0.691739257004194	7.33100280096861	7.44549732015352	1.90955738327574e-12	2.44527773978693e-10	17.8429455465907
GPAM	0.979487065988224	7.3036917416861	7.43619005754815	2.02119474886864e-12	2.56817078517099e-10	17.7880216723258
CARD6	1.18001272613062	5.08289254774439	7.43332377573797	2.05685487898555e-12	2.59337756318862e-10	17.7711155873132
SLCO4A1	1.20205511550395	6.84922493210762	7.42984715919006	2.10094272644646e-12	2.62874444497587e-10	17.7506148842438
SERPINF1	-1.13200868694097	7.53742065750224	-7.4127623865294	2.33152628938372e-12	2.89515510676429e-10	17.6499549354522
CCDC152	1.06646036227415	8.87862817999552	7.40833366092448	2.39526720724657e-12	2.95194171383297e-10	17.6238847579598
ODF2	-1.16695231619932	3.99334899004933	-7.40699387914176	2.41488686566922e-12	2.95391123993912e-10	17.6159998510605
NME1	-0.892295666014183	9.49056779393274	-7.40508282840271	2.44314692907658e-12	2.96634231959217e-10	17.6047544021757
GRAMD1C	1.0212775330787	7.9865954028565	7.4033218630885	2.46947643197985e-12	2.97626383798395e-10	17.5943936825568
DPCD	-0.859401178771169	8.13781444298206	-7.39916265558292	2.53278095974821e-12	3.03027830008999e-10	17.5699287457735
NDUFS7	-0.588656738255287	8.81247120330942	-7.39562264178847	2.58792102413029e-12	3.0738125729362e-10	17.5491125676415
CLIP1	0.798168647800835	8.36683240347982	7.38260980837691	2.80098595665695e-12	3.280732206257e-10	17.4726459608716
LOC646214	0.949288556092247	7.28333582251569	7.38254068022092	2.80216282640461e-12	3.280732206257e-10	17.4722399660263
WDR70	-0.833637060413959	6.92572067807623	-7.3687314748984	3.04731385774115e-12	3.54244832923654e-10	17.3911839986734
CTDSP2	0.760763629508146	9.70931689715247	7.36234819791933	3.16767438579142e-12	3.65643315897938e-10	17.3537473789354
SLC44A1	1.04671495388228	7.97492076104484	7.36093934083571	3.19486472109836e-12	3.66202990514148e-10	17.3454873916103
CAPNS1	-1.00680657481293	8.98131039058296	-7.35314295919177	3.34954804120055e-12	3.8126695793971e-10	17.2997954798892
KAT2B	0.955381963548462	8.20869832113453	7.32576766486772	3.95352714810666e-12	4.46912161962871e-10	17.1395934845036
FNIP1	0.819359532880181	6.89249554795964	7.31754550982365	4.15507231801229e-12	4.66478016195476e-10	17.0915485944472
EIF5B	0.737384598530886	10.3140141046413	7.31640696065169	4.18376839495107e-12	4.66504406541789e-10	17.0848982753572
RIN2	0.893327065860026	8.71078859419731	7.3121424457405	4.29299996186966e-12	4.74690014955635e-10	17.0599947060497
ATP11C	0.900223343040637	6.45323989251121	7.31129265172454	4.31510049590566e-12	4.74690014955635e-10	17.0550332161194
FAM178A	1.21580927811627	6.26357076503587	7.30795524175808	4.40298766644683e-12	4.811291389382e-10	17.035551312707
DLGAP4	0.995241304899205	7.11444961964126	7.30300867979217	4.53650828693835e-12	4.92436472392095e-10	17.0066861791692
BAG3	1.03291698146121	8.42417232175785	7.28756088760086	4.97973242093768e-12	5.36992066523616e-10	16.9166198947175
PTP4A2	0.78701605540122	8.3635542502287	7.27341925429685	5.42278971710474e-12	5.80947361131136e-10	16.8342723630436
TUBA4A	-0.908123031163035	10.7638856863722	-7.26401357591925	5.73877529925989e-12	6.10806921624473e-10	16.7795574129526
IFRD1	0.850436276723105	9.4937548926009	7.25955388991709	5.89488027765382e-12	6.23374081490476e-10	16.753629755133
SLAIN1	0.856087730542496	8.65494454797309	7.25144478191872	6.18953385724073e-12	6.46419886446817e-10	16.7065104610929
PPP2R1A	-0.788096349139657	8.60795347237668	-7.25138697016589	6.1916858136874e-12	6.46419886446817e-10	16.7061746538669
MFHAS1	0.886335384935492	7.94115136609866	7.23737376720467	6.7356799023273e-12	6.98762843538271e-10	16.6248262014272
TUBA1C	-0.763422403558952	10.4726919830359	-7.2357264165394	6.80264853816717e-12	7.01271774774202e-10	16.6152695477688
FIBP	-0.754177283799869	8.56628914203587	-7.23349166774093	6.89454703036471e-12	7.06303252341925e-10	16.6023074293468
AK3	0.709902484656178	8.04860294856951	7.22865535877387	7.0976411155338e-12	7.22592767234252e-10	16.5742641294438
PFKM	-0.701855184676345	10.0539149308251	-7.22280746980812	7.35110825943771e-12	7.43777873336071e-10	16.540370801364
MALAT1	0.917841538025311	14.3925201164574	7.22018544137352	7.46763480377726e-12	7.50932528028915e-10	16.5251795426315
LZTS2	0.818298470784065	8.13842024033184	7.21682786815014	7.61951311157622e-12	7.61533167145401e-10	16.5057317786861
MKNK2	0.960877083192548	10.386411232417	7.18061700905119	9.46404600722942e-12	9.40152594572712e-10	16.2963504416894
KLHL24	0.850999010204005	8.10458374275785	7.17080135449179	1.00357317544903e-11	9.90937826432829e-10	16.2397072842881
SURF2	-0.970789688693276	6.10875613749327	-7.16679431359535	1.02787793045165e-11	1.00885911125946e-09	16.2165978542365
BLVRB	-1.04449079245493	7.56185750066816	-7.16172046878657	1.05948753591137e-11	1.02770864994262e-09	16.1873475930804
SLC12A7	0.854213899804866	7.94331645280269	7.16092481175785	1.06453058295212e-11	1.02770864994262e-09	16.1827618827606
NEK7	0.85380457860571	8.17686015259193	7.16069056591945	1.06601978823908e-11	1.02770864994262e-09	16.1814118852744
KCNJ16	1.09559852353266	7.584189411713	7.15972771801316	1.07216264498925e-11	1.02770864994262e-09	16.1758631253213
SMURF2	0.83394713695307	7.84578984263229	7.15854409071354	1.07976188595807e-11	1.02897541120574e-09	16.1690426871454
CHGB	-1.27199459092518	9.00956988374888	-7.15051840409544	1.13270856977268e-11	1.06709430583853e-09	16.1228148387369
TRAPPC2L	-0.78427236758136	7.69699012830045	-7.1505074316006	1.13278268083647e-11	1.06709430583853e-09	16.1227516596581
FAM89A	0.837979582253025	7.25402839747534	7.13234066452508	1.2622776963417e-11	1.17903551690875e-09	16.0182321389825
CHORDC1	0.815271543756321	9.01053211978027	7.13154418254217	1.26827734685574e-11	1.17903551690875e-09	16.0136535484722
EIF3C	-0.862024353363648	10.8604014618565	-7.13089419115485	1.27319435356506e-11	1.17903551690875e-09	16.0099173009088
METTL7A	0.913482552262547	10.4511496530717	7.11242362114284	1.42104986478968e-11	1.30856338953751e-09	15.9038356739502
RAB3B	-1.25728863011159	4.64976210175336	-7.10768397385084	1.46164224570589e-11	1.33842335471314e-09	15.8766426253567
TCF12	0.726150779081278	8.90571425913005	7.08904044521305	1.63270296103813e-11	1.47020434084157e-09	15.7697895540249
ATOX1	-0.862516420478309	8.17742292315247	-7.08791237741845	1.6436641063418e-11	1.47020434084157e-09	15.7633298870309
FGR	1.05993767791856	6.87664970594619	7.08736538661797	1.64900515387287e-11	1.47020434084157e-09	15.7601978826179
SLC25A11	-0.81552587438365	7.63227524566816	-7.08722249100106	1.65040326224665e-11	1.47020434084157e-09	15.7593797045613
REEP3	0.878359467529112	7.71213178081166	7.06566691104129	1.87525275069105e-11	1.65254128153639e-09	15.6360789734323
THRA	0.920589574914366	9.35103283904933	7.06267132118781	1.90879963718899e-11	1.67310881567726e-09	15.6189627292442
NACC2	0.905465294163209	10.0246186880135	7.05044968076174	2.0519037489915e-11	1.77951081215448e-09	15.5491785001062
NLRC5	1.06554087049121	6.72321962256502	7.04497509295435	2.11938631023483e-11	1.82836110584522e-09	15.5179442151463
KIAA1045	-0.746560413694565	8.31420303881166	-7.04077776314684	2.17260146041914e-11	1.86445604909582e-09	15.4940075932137
ANXA6	-0.924058742475893	8.47263366398655	-7.02218945613415	2.42453678598173e-11	2.0698220030743e-09	15.3881114870417
COPS3	-0.84023572777407	7.93618788482511	-7.02047829670105	2.44912665797085e-11	2.07193320382933e-09	15.3783721570094
ID4	1.06715758564974	9.26313260041704	7.01901154574538	2.47039976061699e-11	2.07193320382933e-09	15.370025126388
MNT	0.770170533210941	10.7018335922735	7.01851979947289	2.47757249680037e-11	2.07193320382933e-09	15.3672269320307
CPNE6	-1.04989005216546	6.98814291304484	-6.99950307993223	2.77126450427699e-11	2.30577647155351e-09	15.2591121785166
PSMA5	-0.799346812805034	8.88944118736323	-6.99361824055966	2.86891136747148e-11	2.35979818528463e-09	15.2256935857795
ZBTB38	0.88236076899064	7.14884814834978	6.99187509928009	2.89848042588383e-11	2.35979818528463e-09	15.2157981735587
CEP350	0.76510263562829	8.48692804341704	6.99176853098389	2.90029785944308e-11	2.35979818528463e-09	15.2151932613038
ITPRIPL2	0.926372449450897	6.36285260383408	6.99160123093297	2.9031532872569e-11	2.35979818528463e-09	15.2142436301296
GLTSCR1	0.666815715648607	8.00478076062332	6.99130730465509	2.90817664222742e-11	2.35979818528463e-09	15.2125752765738
MECR	-0.989796169408967	6.6510825517713	-6.98673278072853	2.98747029725584e-11	2.41219830750347e-09	15.186615659411
C5ORF56	1.00718702947331	7.02865717449776	6.97629375672695	3.17647978678534e-11	2.55223922476463e-09	15.1274170081098
MPV17	-1.02146415881229	6.73685855847534	-6.97482422548516	3.20401596971706e-11	2.55996222062664e-09	15.1190880240868
SARS	-0.739370147670373	8.50890647814798	-6.97411825843435	3.21732790829777e-11	2.55996222062664e-09	15.1150871583134
ZIC1	1.37721438018497	7.39528077430045	6.97160816649824	3.26510168676304e-11	2.58542423902092e-09	15.100864046829
POLR3C	-0.964487844356717	6.0910706503722	-6.96531595820186	3.38795197147677e-11	2.66049019188239e-09	15.0652245785645
UFM1	0.631068906346554	8.7980466140583	6.96509416306198	3.39236440792764e-11	2.66049019188239e-09	15.0639686956592
ACAD11	0.642893629984685	7.91032038789238	6.95378480655638	3.62501758127488e-11	2.82941253212745e-09	14.9999653360698
CEBPB	0.804802166929848	9.65687502728251	6.9475086432468	3.76083736813641e-11	2.91228458405366e-09	14.9644754746786
GABBR1	-0.599523863902277	9.25461459145292	-6.94724153217107	3.76672766652051e-11	2.91228458405366e-09	14.9629654997766
IPO7	0.621212445690533	9.45989986405381	6.9406686364109	3.91456930176762e-11	3.00557183573901e-09	14.9258208564432
CAMK1G	-1.46965079771183	6.45845581158296	-6.9402551608866	3.9240581590394e-11	3.00557183573901e-09	14.9234849911118
ATP6V1E1	-0.889183697412674	10.3833679298789	-6.93791132426583	3.97827659659842e-11	3.02908075941626e-09	14.91024555591
SSSCA1	-1.20882798760167	5.87809472649776	-6.93733540049501	3.99171157363134e-11	3.02908075941626e-09	14.9069928264438
FXR1	1.03160559452427	9.32914866372197	6.93328394989606	4.08749361030415e-11	3.08747040398596e-09	14.8841157967643
KDM1A	-0.847747113497493	7.54907199517489	-6.92787452232608	4.21891639230401e-11	3.17212195349794e-09	14.8535842832377
CCDC144A	1.1799658056936	4.88789759812556	6.91857717792321	4.45458612241185e-11	3.32894398770671e-09	14.80114498446
FRYL	0.951546831772291	7.59172678632287	6.91805850559174	4.46810857968077e-11	3.32894398770671e-09	14.7982208918167
PAIP2B	0.974534093262211	7.18773507416144	6.90551332532742	4.80777359476313e-11	3.55756811258217e-09	14.7275389621272
CARTPT	-0.955991950022255	7.15293195470404	-6.90513591112653	4.81837667618352e-11	3.55756811258217e-09	14.7254138312509
RRAGA	-0.642798815784706	9.64702665418386	-6.89397832961187	5.14245409929827e-11	3.76294487239276e-09	14.6626222614362
KARS	-0.586610340999673	8.84945072135426	-6.89004513868119	5.26173640704067e-11	3.83311650879127e-09	14.6405031922833
TSR1	0.811751357798745	8.37546178116592	6.88011789677955	5.57504948818946e-11	4.04339098057139e-09	14.5847120086307
UQCRC1	-1.07268207258298	9.53784451242601	-6.87444395831669	5.76229924005783e-11	4.16078620457215e-09	14.5528480028529
BPTF	0.69618905475955	9.50822213227803	6.8679978888608	5.98255033539831e-11	4.30087642752253e-09	14.5166686583895
SIPA1L1	-0.713507486621509	9.72189727520179	-6.85849942082185	6.32227849041885e-11	4.50558551028067e-09	14.4633977999735
HMP19	-0.900853650237703	9.67515192083856	-6.85407350805332	6.48699674591283e-11	4.60295946589858e-09	14.4385921507051
CADPS	-1.4696946517552	6.67495975314798	-6.85002513781654	6.64135913455827e-11	4.6897884812384e-09	14.4159116737298
GJA1	0.989360628735685	10.6842194802915	6.84482246574352	6.84505298373963e-11	4.79475484856736e-09	14.3867772606064
FUCA1	-0.790667150533945	7.31499729409417	-6.84159930819641	6.97431723393575e-11	4.85657571563708e-09	14.3687351994097
KIAA1033	0.666166805245928	8.21340232618834	6.84114896854611	6.99256829290679e-11	4.85657571563708e-09	14.3662148058824
TJP1	0.770567737457988	9.94159993365022	6.83747592874318	7.14319265814154e-11	4.92291080787263e-09	14.3456621505046
CRYM	-0.771443973834222	9.87795807949776	-6.83735641439081	7.14814698477021e-11	4.92291080787263e-09	14.344993524354
ZBTB4	0.653237381164489	11.0776811483274	6.83286904444151	7.3366331688257e-11	5.03157967657833e-09	14.3198943676587
CRIM1	0.606645773919526	6.72184069349776	6.82962274025422	7.47603108581612e-11	5.1045494554485e-09	14.3017435949986
EXOSC4	-1.04731915326157	6.05651479843049	-6.82894831870811	7.50531644660539e-11	5.1045494554485e-09	14.2979734723476
DGUOK	-1.20486719914982	6.83695061616143	-6.82736840665345	7.5743636372343e-11	5.13022290817799e-09	14.2891424727763
ZNF566	1.036576814567	5.89436479230942	6.82043340290306	7.88491403897385e-11	5.29208490190833e-09	14.250394798824
ZNF423	0.871047827014024	7.33806225427354	6.81988063470866	7.91019950562834e-11	5.29208490190833e-09	14.24730745287
PYCR1	0.605857120889373	6.88654268721973	6.81789018953611	8.00191191295184e-11	5.33168041321925e-09	14.2361916916389
TSC22D2	0.838339513365749	8.06145981478475	6.81460708987291	8.15547679315821e-11	5.41200081443952e-09	14.2178616877336
TMEM123	0.858107916670059	8.58752754144395	6.80444365566983	8.64948504030817e-11	5.71668182643916e-09	14.1611546666345
SYMPK	0.840401657541362	8.99787494306278	6.79896128669012	8.92807076945621e-11	5.87710875430348e-09	14.1305888689753
ATP6V0C	-1.05889215067747	8.49974770620179	-6.79303909661225	9.23892959334787e-11	6.0574117985826e-09	14.0975891969991
DTX3L	0.841585552614097	7.11603381103139	6.78899379802411	9.45736673334254e-11	6.15141659231022e-09	14.0750588626129
SLC26A6	0.77494812355652	7.33510015680717	6.77862805161857	1.00405564752858e-10	6.50493127219011e-09	14.0173671882845
RAI2	0.623615419155785	7.97360447336323	6.77624939365101	1.01792950273197e-10	6.56885136979518e-09	14.00413673144
ZNF254	1.0517609100021	6.91000307339013	6.77415595800364	1.03029569348152e-10	6.62257910268849e-09	13.9924952650707
FAHD2A	-0.893587089170458	7.08718965931839	-6.7732312975456	1.03580473109726e-10	6.63198255758408e-09	13.9873540429277
ME3	-0.695469586507823	7.68508508544843	-6.76981773498336	1.05639454601042e-10	6.73749533216218e-09	13.968378250531
FHL2	-0.85410150651976	7.29503924747534	-6.76746075281127	1.07084579082687e-10	6.80319122381519e-09	13.9552796210371
UBL7	-1.06510039537172	7.32646504627803	-6.76631276076664	1.07795467901226e-10	6.82191318289189e-09	13.948900894403
KCNE4	1.28701679677874	4.74719399484305	6.76159289503624	1.10767331260184e-10	6.96101073668112e-09	13.9226828660111
CHD1	0.634607477671017	7.76975918899552	6.76147471648069	1.10842767511059e-10	6.96101073668112e-09	13.9220265603314
PABPC3	0.751460445605865	9.84739153589238	6.75543020726777	1.14769276877933e-10	7.18008861567249e-09	13.8884684624881
PTMA	0.639131516192709	11.0910397925874	6.75317926247739	1.16266189903808e-10	7.24608029929016e-09	13.8759766806969
EPS8	0.852826189334141	7.581652016713	6.74086424986784	1.24802245351427e-10	7.74861213467892e-09	13.8076825297861
AP2A2	-0.608729613798582	7.74791599103139	-6.73792154872429	1.26931515739859e-10	7.85107348864917e-09	13.7913757362866
TRAPPC5	-0.647144915316238	9.02509499409417	-6.73561191357658	1.28627708545017e-10	7.89822320048656e-09	13.778580352479
CRMP1	-0.759594071982425	9.19370374342601	-6.73557157382759	1.28657531238479e-10	7.89822320048656e-09	13.7783568960879
TPD52L1	0.731802423182552	9.33245583188341	6.72808520857191	1.34311509395258e-10	8.21455205409579e-09	13.7369026321223
ARL6IP6	0.694379277466861	7.55922697098206	6.72377569012207	1.37676321731659e-10	8.3890430836566e-09	13.7130534379572
VPS33B	-0.785731757059993	7.73806748965022	-6.72083669325717	1.40018464026513e-10	8.50015794021697e-09	13.696794646108
HAUS2	0.739144358456054	9.37678556364126	6.71424833183039	1.45412181665326e-10	8.79502239732973e-09	13.6603644499237
CDK7	-1.15757591711353	7.03905591597758	-6.71343477700658	1.46092232769423e-10	8.8036683357486e-09	13.6558675683891
ZNHIT6	0.624313819553941	8.28116002972197	6.70487965759381	1.53435588478761e-10	9.21231769507464e-09	13.6086015977326
COX3	0.925704843355424	12.9777957880897	6.70406083760191	1.54157177294059e-10	9.22186238330993e-09	13.6040798274227
C2ORF80	-0.813985441098377	7.67432157411659	-6.70101202817114	1.56873422422981e-10	9.35022642521846e-09	13.5872466258501
FABP3	-1.0652543671474	6.41443786976682	-6.69942511697004	1.58305803490739e-10	9.40141458339386e-09	13.5784869346535
ADD3	0.667595144390747	10.9532275114978	6.69783619125862	1.59752888104735e-10	9.45310320911448e-09	13.5697175114438
SMYD5	-0.961924313903888	6.67377266423318	-6.69717277793108	1.60360922044683e-10	9.45494918429641e-09	13.566056485012
PSMC4	-0.879018368531201	7.81902253087892	-6.68979247325776	1.67280550374642e-10	9.82758244154393e-09	13.5253448382201
ZBTB1	0.846325062704399	6.00019053840807	6.68813475528742	1.68874722896007e-10	9.88580565353016e-09	13.5162045688939
